Aari1239,South Omotic,AHK,Aari-Gayil,,,,,,,,,,,,,,
Aari1240,,,,,,,,,,,,,,,,,
Timo1258,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Southwestern Shifted Romance,West Ibero-Romance,Galician Romance,Macro-Portuguese,Malayo-Portuguese Creole,,,,,
Timu1245,,,,,,,,,,,,,,,,,
Timu1262,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Southwest Sabahan,Greater Murutic,Murutic,Northern Murutic,,,,,,,,,
Tina1246,Sino-Tibetan,Bodic,Tibeto-Kanauri,Lahaulic,,,,,,,,,,,,,
Tina1248,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central Luzon,Sambalic,Tina-Bolinao,,,,,,,,,,,
Tind1238,Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,Andic,,,,,,,,,,,,,
Ting1238,,,,,,,,,,,,,,,,,
Ting1253,Rashad,,,,,,,,,,,,,,,,
Tini1245,,,,,,,,,,,,,,,,,
Tino1235,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Meso-Cordilleran,South-Central Cordilleran,Southern Cordilleran,West Southern Cordilleran,Nuclear Southern Cordilleran,Kallahan,Ahin-Kayapa Kalanguya,,,,,,
Tinp1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Meso Melanesian linkage,New Ireland-Northwest Solomonic linkage,St George linkage,Northwest Solomonic,Nehan-North Bougainville,Nuclear North Bougainville Oceanic,Buka,Saposa-Tinputz,Tinputzic,
Tipp1239,Sino-Tibetan,Brahmaputran,Bodo-Garo,Boroic,Tipperic,,,,,,,,,,,,
Tira1253,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Northwestern zone,Kohistani,,,,,,,,,,,,
Tira1254,Heiban,West-Central Heiban,Western West-Central Heiban,,,,,,,,,,,,,,
Tira1258,Dogon,West Dogon,,,,,,,,,,,,,,,
Tiri1258,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,New Caledonian,Southern New Caledonian,,,,,,,,
Tiru1241,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Bilic,,,,,,,,,,,,,
Tita1240,Atlantic-Congo,Volta-Congo,Benue-Congo,Unclassified Benue-Congo,,,,,,,,,,,,,
Tita1241,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Admiralty Islands,Eastern Admiralty Islands,Manus,East Manus,Koro-Lele-Nali-Titan,,,,,,
Tive1236,Cariban,Guianan,Wayanaic,,,,,,,,,,,,,,
Tivv1240,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Tivoid,Central Tivoid,Central Tivoid A,Tiv-Evand,Tiv-Iyive-Otanga,,,,,,,
Tiwa1253,Sino-Tibetan,Brahmaputran,Bodo-Garo,Boroic,,,,,,,,,,,,,
Tiwi1244,,,,,,,,,,,,,,,,,
Tjur1240,Pama-Nyungan,South-West Pama-Nyungan,Pilbara,Ngayarda,Central Ngayarda,,,,,,,,,,,,
Tlac1235,Totonacan,Tepehua,,,,,,,,,,,,,,,
Tlac1237,Otomanguean,Western Otomanguean,Tlapanec-Manguean,Subtiaba-Tlapanec,,,,,,,,,,,,,
Tlac1239,Otomanguean,Western Otomanguean,Otopame-Chinantecan,Chinantecan,Chinantec Group I,Tlacoatzintepec-Chiltepec,,,,,,,,,,,
Tlac1240,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Southern Core Zapotec,,,,,,,,,,
Tlah1239,Mixe-Zoque,Mixe,Oaxaca Mixe,Lowland-Midland-South Highland Mixe,,,,,,,,,,,,,
Tlam1239,Uto-Aztecan,Southern Uto-Aztecan,Corachol-Aztecan,Aztec,Western Nahuatl,Western Periphery-North Guerrero Nahuatl,North Guerrero Nahuatl,,,,,,,,,,
Tlaz1235,Otomanguean,Eastern Otomanguean,Amuzgo-Mixtecan,Mixtecan,Mixtec-Cuicatec,Mixtec,Eastern Alta Mixtec,,,,,,,,,,
Tlin1245,Athapaskan-Eyak-Tlingit,,,,,,,,,,,,,,,,
Toab1237,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southeast Solomonic,Malaita-San Cristobal,Malaita-Makira,Malaita,Northern Malaita,,,,,,
Toal1234,,,,,,,,,,,,,,,,,
Toar1246,Nuclear Eleman,Eastern Eleman,,,,,,,,,,,,,,,
Toba1266,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Sarmi-Jayapura Bay,Jayapura Bay,,,,,,,
Toba1268,Lengua-Mascoy,,,,,,,,,,,,,,,,
Toba1269,Guaicuruan,Guaicuru del Sur,Qom,Pilaga-Toba,,,,,,,,,,,,,
Toba1280,Afro-Asiatic,Chadic,East Chadic,East Chadic A,East Chadic A A.2,East Chadic A.2 2,,,,,,,,,,,
Toba1282,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,Mercian,Macro-English,Guinea Coast Creole English,Caribbean English Creole,Eastern Caribbean Creole,Vincent-Grenadian Creole,Grenada-Tobago Creole,,,
Tobe1252,North Halmahera,Northern North Halmahera,Tobelo-Tugutil,,,,,,,,,,,,,,
Tobi1238,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Micronesian,Micronesian Proper,Central Micronesian,Western Micronesian,Ponapeic-Trukic,Trukic,Western Trukic,Sonsorol-Tobi,,,
Tobi1239,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Southwest Sabahan,Greater Dusunic,Dusunic,,,,,,,,,,
Tobo1251,Nuclear Trans New Guinea,Finisterre-Huon,Huon,Eastern Huon,Tobo-Kube,,,,,,,,,,,,
Toca1235,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup IV,Tupi-Guarani Subgroup IV.A,,,,,,,,,,,,,
Toch1257,Narrow Talodi,Tochoic,,,,,,,,,,,,,,,
Toda1252,Dravidian,South Dravidian,South Dravidian I,Tamil-Kannada,Tamil-Kota,Tamil-Toda,,,,,,,,,,,
Todr1244,Austroasiatic,Bahnaric,North Bahnaric,Hre-Sedang-Todrah-Monam,,,,,,,,,,,,,
Tofa1246,Namla-Tofanma,,,,,,,,,,,,,,,,
Tofi1235,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Gbe,Eastern Gbe,,,,,,,,,,,,
Togb1241,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Ubangi,Banda,Central Banda,Central Core,,,,,,,,,
Togo1252,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Ubangi,Sere-Ngbaka-Mba,Sereic,Sere-Indri,Indri-Togoyo,,,,,,,,
Toho1245,Uto-Aztecan,Southern Uto-Aztecan,Tepiman,Piman,,,,,,,,,,,,,
Tojo1241,Mayan,Yucatecan-Core Mayan,Core Mayan,Kanjobalan-Chujean,Chujean,,,,,,,,,,,,
Toka1244,Nuclear Trans New Guinea,Kainantu-Goroka,Goroka,Gahuku,,,,,,,,,,,,,
Toke1240,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Central Pacific,East Fijian-Polynesian,Polynesian,Nuclear Polynesian,Ellicean,Samoan-Tokelauan,,,,,
Tokh1242,Indo-European,Tokharian,,,,,,,,,,,,,,,
Tokh1243,Indo-European,Tokharian,,,,,,,,,,,,,,,
Tokp1240,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,Mercian,Macro-English,Pacific Creole English,Early Melanesian Pidgin,,,,,,
Toku1246,Japonic,Ryukyuan,Amami,Nuclear Amami,Okinoerabu-Tokunoshima,,,,,,,,,,,,
Tola1236,Pidgin,,,,,,,,,,,,,,,,
Tola1247,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Eastern Celebic,Southeastern Celebic,Bungku-Tolaki,Western Bungku-Tolaki,West Coast,,,,,,,,
Toll1241,Jicaquean,,,,,,,,,,,,,,,,
Tolo1255,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Northern Vanuatu,Espiritu Santo,North-West Santo,,,,,,,
Tolo1259,Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Pacific Coast Athapaskan,Oregon Athapaskan,,,,,,,,,,,,
Toma1245,Mande,Western Mande,Manding-Kpelle,Southwest Mande,Mende-Loma,Loma,,,,,,,,,,,
Toma1248,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Eastern Celebic,Southeastern Celebic,Bungku-Tolaki,Western Bungku-Tolaki,Interior,,,,,,,,
Tomb1243,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Minahasan,North Minahasan,Northeast Minahasan,,,,,,,,,,,
Tomb1244,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,Southwest Sabahan,Greater Dusunic,Paitanic,,,,,,,,,,
Tomb1245,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Kaili-Pamona-Wotu-Wolio,Kaili-Pamona,Northern Kaili-Pamona,Pamona-Tombelala,,,,,,,,,
Tomb1246,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Bantu A-B10-B20-B30,Keleic,Kele-Sake,Kele-Tombidi,,,,,,,
Tome1239,Arawakan,,,,,,,,,,,,,,,,
Tomi1243,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Tomini-Tolitoli,Tominic,Northern Tomini,,,,,,,,,,
Tomo1243,Dogon,Plains Dogon,Western Plains Dogon,,,,,,,,,,,,,,
Tomo1244,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Meso Melanesian linkage,New Ireland-Northwest Solomonic linkage,,,,,,,,
Tond1249,Songhay,Eastern Songhay,,,,,,,,,,,,,,,
Tond1251,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Minahasan,North Minahasan,Northeast Minahasan,,,,,,,,,,,
Tong1308,Austroasiatic,Aslian,Central-Northern Aslian,North Aslian-Jah Hut,North Aslian,Maniq-Menraq-Batek,Maniq,,,,,,,,,,
Tong1318,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Botatwe,Lenje-Tonga (M.60),Central Eastern Botatwe,,,,,,,
Tong1320,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Corridor Bantu,Mwika-Nyika,Mwika,Rungwa-Wanda-Nyamwanga,Rungwa-Pimbwe,Pimbweic,,,,
Tong1321,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Bwile-Bemba,Sabi,Tumbuka-Senga,Tumbukic,,,,,,
Tong1325,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Central Pacific,East Fijian-Polynesian,Polynesian,Tongic,,,,,,,
Tong1329,Uto-Aztecan,Northern Uto-Aztecan,Californian Uto-Aztecan,Serrano-Gabrielino,,,,,,,,,,,,,
Tonj1246,Mande,Western Mande,Manding-Kpelle,Central Mande,Manding-Jogo,Jogo-Jeri,Jogo,,,,,,,,,,
Tonk1249,,,,,,,,,,,,,,,,,
Tons1239,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Minahasan,,,,,,,,,,,,,
Tons1240,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Minahasan,North Minahasan,Northeast Minahasan,,,,,,,,,,,
Tont1239,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Minahasan,North Minahasan,,,,,,,,,,,,
Tooo1238,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Mbum-Day,Mbumic,Unclassified Mbum,,,,,,,,,
Toor1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Great Lakes Bantu,West Nyanza,Rutara,North Rutara,Nkore-Kiga-Nyoro-Tooro,Nyoro-Tooro,,,
Topo1242,Nilotic,Eastern Nilotic,Teso-Lotuxo-Maa,Teso-Turkana,Turkanic,,,,,,,,,,,,
Topo1243,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Kaili-Pamona-Wotu-Wolio,Kaili-Pamona,Northern Kaili-Pamona,Kaili,,,,,,,,,
Tora1259,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Meso Melanesian linkage,New Ireland-Northwest Solomonic linkage,St George linkage,Northwest Solomonic,Mono-Uruavan,,,,,
Tora1261,Austronesian,Nuclear Austronesian,Malayo-Polynesian,South Sulawesi,Northern South Sulawesi,Torajic,,,,,,,,,,,
Tora1263,Chapacuran,Moreic-Waric,Moreic-Tora,,,,,,,,,,,,,,
Tora1267,Afro-Asiatic,Chadic,East Chadic,East Chadic B,East Chadic B.1,Dangla-Mabire-Birgit,Birgit-Mogum-Toram,,,,,,,,,,
Torn1244,Uralic,Finnic,Nuclear Finnish,,,,,,,,,,,,,,
Toro1249,Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-Congo Plateau,Alumic,Alumu-Toro,,,,,,,,,,,
Toro1251,Narrow Talodi,Tochoic,,,,,,,,,,,,,,,
Toro1252,Dogon,Escarpment Dogon,,,,,,,,,,,,,,,
Toro1253,Dogon,Plains Dogon,,,,,,,,,,,,,,,
Toro1255,Tacanan,Takanik-Chamik,Araona-Toromono,,,,,,,,,,,,,,
Torr1259,Nuclear Torricelli,Kombio-Yambes,Kombioic,,,,,,,,,,,,,,
Torr1261,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,Mercian,Macro-English,Pacific Creole English,Early Melanesian Pidgin,,,,,,
Torw1241,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Northwestern zone,Kohistani,Dir-Swat Kohistani,,,,,,,,,,,
Tosk1239,Indo-European,Albanian,Albanian-Tosk,,,,,,,,,,,,,,
Tosu1234,Sino-Tibetan,Burmo-Qiangic,Na-Qiangic,Ersuic,,,,,,,,,,,,,
Tote1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Botatwe,Western Botatwe,Machili,,,,,,,
Toto1302,Sino-Tibetan,Dhimalish,,,,,,,,,,,,,,,
Toto1304,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Tomini-Tolitoli,Tolitoli,,,,,,,,,,,
Toto1305,Mixe-Zoque,Mixe,Oaxaca Mixe,,,,,,,,,,,,,,
Toto1306,Barbacoan,Coconucan,,,,,,,,,,,,,,,
Toto1308,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,West Zapotec,,,,,,,,,,,
Touo1238,,,,,,,,,,,,,,,,,
Tour1242,Mande,Eastern Mande,Southeastern Mande,Guro-Tura,Guro-Dan,Dan-Toura,Toura-Goo,,,,,,,,,,
Tour1243,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Peripheral Papuan Tip,Central Papuan,West Central Papuan linkage,Nuclear West Central Papuan,,,,,
Towe1240,Pauwasi,Western Pauwasi,,,,,,,,,,,,,,,
Tran1282,Indo-European,Celtic,Nuclear Celtic,TGB Celtic,Transalpine-Galatian Celtic,,,,,,,,,,,,
Trav1235,Unclassified,,,,,,,,,,,,,,,,
Trav1236,Mixed Language,,,,,,,,,,,,,,,,
Trav1237,Mixed Language,,,,,,,,,,,,,,,,
Treg1243,Indo-European,Indo-Iranian,Nuristani,Waigali-Tregami,,,,,,,,,,,,,
Trem1235,Unclassified,,,,,,,,,,,,,,,,
Trie1243,Austroasiatic,Bahnaric,West Bahnaric,,,,,,,,,,,,,,
Trim1239,Kwerbic,Kwerban,Kwerba,,,,,,,,,,,,,,
Trin1271,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Land Dayak,Bidayuh-Rejang,,,,,,,,,,,,
Trin1273,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,North Sarawakan,Dayic,Kelabitic,,,,,,,,,,
Trin1274,Arawakan,Southern Maipuran,Bolivia-Parana,Moxo,,,,,,,,,,,,,
Trin1276,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,Mercian,Macro-English,Guinea Coast Creole English,Caribbean English Creole,Eastern Caribbean Creole,Barbados-Eustatius,Barbados-Trinidad,,,
Trin1277,Sign Languages,,,,,,,,,,,,,,,,
Trio1238,Cariban,Guianan,Taranoan,Tiriyoan,,,,,,,,,,,,,
Truk1242,Unclassified,,,,,,,,,,,,,,,,
Trum1247,,,,,,,,,,,,,,,,,
Tsaa1242,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Njebe-Mbete-Teke,Sigu-Njebi,Njebi (B.50),Ndjavi A,,,,,,
Tsak1248,Indo-European,Graeco-Phrygian,Greek,,,,,,,,,,,,,,
Tsak1249,Nakh-Daghestanian,Daghestanian,Lezgic,Nuclear Lezgic,West Lezgic,,,,,,,,,,,,
Tsak1250,Nuclear Trans New Guinea,Central and South New Guinea,Greater Awyu,Becking-Dawi,Tsakwambo-Komyandaret,,,,,,,,,,,,
Tsam1247,Afro-Asiatic,Cushitic,East Cushitic,Lowland East Cushitic,Southern Lowland East Cushitic,Transversal Lowland East Cushitic,Dullay,,,,,,,,,,
Tsat1238,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Malayo-Sumbawan,North and East Malayo-Sumbawan,Aceh-Chamic,Chamic,Highlands,Chru-Northern,Northern Cham,,,,,,,
Tsek1238,Sino-Tibetan,Bodic,Bodish,West Bodish,U-Tsang,,,,,,,,,,,,
Tset1236,Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Northern Athapaskan,,,,,,,,,,,,,
Tsha1245,Sino-Tibetan,Bodic,Bodish,Central-East Bodish,Tshangla-East Bodish,Tshanglic,,,,,,,,,,,
Tsik1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Kambari-Cicipu,Kambaric,West Kambaric,,,,,,,,,
Tsim1257,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,East Greater Barito,Malagasic,North-Central Malagasic,Northern Malagasic,Tsimihety-Betsimisaraka,,,,,,,,
Tsis1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Kambari-Cicipu,Kambaric,East Kambaric,,,,,,,,,
Tsoa1238,Khoe-Kwadi,Khoe,Non-Khoekhoe,Ost-Kxoe,Tshwa (Khoe-Kwadi),,,,,,,,,,,,
Tsog1243,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Bantu A-B10-B20-B30,B10-B30,Tsogo (B.30),Southern Okani,,,,,,,
Tson1249,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Southern Bantu-Makua,Nguni-Tsonga,Tswa-Ronga (S.50),,,,,,,
Tsoo1241,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Central Gur,Waja-Jen,Tula-Waja,Tulaic,,,,,,,,,
Tsot1241,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Great Lakes Bantu,Greater Luyia,Luyia,Saamia-Wanga-Bukusu,Saamia-Wanga,Central Luyia,,,
Tsot1242,Indo-European,Germanic,Northwest Germanic,West Germanic,Franconian,Low Franconian,Afrikaansic,,,,,,,,,,
Tsou1248,Austronesian,,,,,,,,,,,,,,,,
Tsum1240,Sino-Tibetan,Bodic,Bodish,West Bodish,Kyirong-Kagate,,,,,,,,,,,,
Tsun1242,Tai-Kadai,Kam-Tai,Be-Tai,Daic,Northern Daic,Northern Tai,,,,,,,,,,,
Tsuv1239,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Kambari-Cicipu,Kambaric,East Kambaric,,,,,,,,,
Tsuv1243,Afro-Asiatic,Chadic,Biu-Mandara,South Biu-Mandara,Biu-Mandara A A.8,Sharwaic,,,,,,,,,,,
Tswa1237,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Southern Bantu-Makua,Sotho-Makua-Venda,Sotho-Makua,Sotho-Tswana (S.30),Sotho,Northern Sotho,Sepedic,,,
Tswa1253,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Southern Bantu-Makua,Sotho-Makua-Venda,Sotho-Makua,Sotho-Tswana (S.30),Tswanaic,,,,,
Tswa1255,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Southern Bantu-Makua,Nguni-Tsonga,Tswa-Ronga (S.50),,,,,,,
Tual1242,Kalapuyan,,,,,,,,,,,,,,,,
Tuam1242,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Central Pacific,East Fijian-Polynesian,Polynesian,Nuclear Polynesian,Northern Outlier Polynesian-East Polynesian,Solomons Northern Outlier Polynesian-East Polynesian,Central Northern Outlier Polynesian-East Polynesian,East Nuclear Polynesian,Central East Nuclear Polynesian,Tahitic,
Tuba1278,Uto-Aztecan,Northern Uto-Aztecan,Californian Uto-Aztecan,,,,,,,,,,,,,,
Tuba1279,Uto-Aztecan,Southern Uto-Aztecan,,,,,,,,,,,,,,,
Tuca1252,Tucanoan,Eastern Tucanoan,Eastern Eastern Tucanoan,Eastern Eastern Tucanoan I,,,,,,,,,,,,,
Tuge1241,Nilotic,Southern Nilotic,Kalenjin,Central Kalenjin,Plateau Central Kalenjin,,,,,,,,,,,,
Tugu1245,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Timoric A,Northern Timoric A,Wetar,Perai-Tugun-Aputai,,,,,,,,
Tugu1246,North Halmahera,Northern North Halmahera,Tobelo-Tugutil,,,,,,,,,,,,,,
Tuka1248,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Eastern Celebic,Southeastern Celebic,Muna-Buton,Tukangbesi-Bonerate,Tukang Besi,,,,,,,,
Tuka1249,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Eastern Celebic,Southeastern Celebic,Muna-Buton,Tukangbesi-Bonerate,Tukang Besi,,,,,,,,
Tuki1240,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Mbam,Sanaga (A.60),,,,,,,,,
Tukp1239,Sino-Tibetan,Bodic,Bodish,West Bodish,Lahauli-Spiti,,,,,,,,,,,,
Tuku1240,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup VI,,,,,,,,,,,,,,
Tuku1254,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Timoric B,West Ramelaic,,,,,,,,,,
Tula1252,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Central Gur,Waja-Jen,Tula-Waja,Tulaic,Nuclear Tulaic,,,,,,,,
Tule1244,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,Piru Bay,East Piru Bay,Solehua,Seram Straits,Ambonic,Northeast Ambon,,,
Tule1245,Yokutsan,General Yokuts,Nim Yokuts,,,,,,,,,,,,,,
Tuli1249,Kadugli-Krongo,Central-Western Kadugli-Krongo,,,,,,,,,,,,,,,
Tulu1258,Dravidian,South Dravidian,South Dravidian I,Tulu-Koraga,Tulu-Bellari,,,,,,,,,,,,
Tulu1259,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Admiralty Islands,Eastern Admiralty Islands,Manus,West Manus,West Manus II,,,,,,
Tuma1248,Saharan,Western Saharan,Kanuri,Kanembuic,,,,,,,,,,,,,
Tuma1250,Nuclear Trans New Guinea,Finisterre-Huon,Finisterre-Saruwaged,Wantoatic,,,,,,,,,,,,,
Tuma1260,Afro-Asiatic,Chadic,East Chadic,East Chadic A,East Chadic A A.1,East Chadic A A.1 1,,,,,,,,,,,
Tumb1250,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Bwile-Bemba,Sabi,Tumbuka-Senga,Tumbukic,,,,,,
Tumi1238,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Basa-Eastern Kainji,Eastern Kainji,Jos,Kauru,,,,,,,,
Tuml1238,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Schouten,Siau,Sissano-Tumleo,Ali-Tumleo,,,,,
Tums1237,Indo-European,Indo-Iranian,Iranian,Eastern Iranian,Southeastern Iranian,Saka,,,,,,,,,,,
Tumt1243,Kadugli-Krongo,Central-Western Kadugli-Krongo,Eastern Kadugli-Krongo,,,,,,,,,,,,,,
Tumu1242,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Central Gur,Southern Central Gur,Grusi,East-West Grusi,Western Grusi,Sisaala-Chakali,Sisaala,,,,,,
Tumz1238,Afro-Asiatic,Berber,Northern Berber,Northeastern Berber,Zenati,Mozabite-Wargla,,,,,,,,,,,
Tund1254,Uralic,Samoyedic,Core Samoyedic,Enets-Nenets,Enets,,,,,,,,,,,,
Tune1241,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Mbam,West Mbam (A.40),Mandi-Nyokon,,,,,,,,
Tune1261,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Mbam,West Mbam (A.40),Mandi-Nyokon,,,,,,,,
Tung1290,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Meso Melanesian linkage,New Ireland-Northwest Solomonic,Tungak-Nalik,,,,,,,
Tung1293,Geelvink Bay,Burate-Wate,,,,,,,,,,,,,,,
Tuni1249,Sign Languages,,,,,,,,,,,,,,,,
Tuni1251,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Mbum-Day,Adamawa Bua,,,,,,,,,,
Tuni1252,,,,,,,,,,,,,,,,,
